"","DOI","ISSN","ISBN","PubMed.ID","EID","Source"
"283","10.1111/gcbb.12167","17571693",NA,NA,"2-s2.0-84927691858","Scopus"
"284","10.1111/jwas.12173","08938849",NA,NA,"2-s2.0-84925255663","Scopus"
"285","10.1111/ijfs.12893","09505423",NA,NA,"2-s2.0-84941736614","Scopus"
"286","10.3390/w7105705","20734441",NA,NA,"2-s2.0-84949546068","Scopus"
"287","10.1371/journal.pone.0097132","19326203",NA,NA,"2-s2.0-84903388431","Scopus"
"288","10.1016/j.livsci.2014.01.003","18711413",NA,NA,"2-s2.0-84893583391","Scopus"
"289","10.1016/S2095-6339(15)30009-5","20956339",NA,NA,"2-s2.0-84947290917","Scopus"
"290","10.1007/s12665-014-3579-9","18666280",NA,NA,"2-s2.0-84920710046","Scopus"
"291","10.1016/j.ecolind.2014.04.009","1470160X",NA,NA,"2-s2.0-84899626700","Scopus"
"292","10.1016/j.biombioe.2014.03.041","09619534",NA,NA,"2-s2.0-84901289743","Scopus"
"293","10.1002/jsfa.6551","00225142",NA,"24374851","2-s2.0-84903626430","Scopus"
"294","10.1111/gcbb.12027","17571693",NA,NA,"2-s2.0-84890325682","Scopus"
"295","10.1007/s11738-013-1381-z","01375881",NA,NA,"2-s2.0-84888129425","Scopus"
"296","10.1016/j.landusepol.2013.05.003","02648377",NA,NA,"2-s2.0-84879316563","Scopus"
"297","10.3832/ifor0897-006","19717458",NA,NA,"2-s2.0-84884894622","Scopus"
"298","10.1016/j.indcrop.2013.08.012","09266690",NA,NA,"2-s2.0-84883684776","Scopus"
"299","","1406894X",NA,NA,"2-s2.0-84878986581","Scopus"
"300","10.1016/j.biombioe.2013.02.024","09619534",NA,NA,"2-s2.0-84877867815","Scopus"
"301","10.1016/j.smallrumres.2012.11.013","09214488",NA,NA,"2-s2.0-84874545514","Scopus"
"302","10.1016/j.biosystemseng.2012.08.012","15375110",NA,NA,"2-s2.0-84870383334","Scopus"
"303","10.1016/j.indcrop.2012.10.018","09266690",NA,NA,"2-s2.0-84868682967","Scopus"
"304","10.2111/REM-D-11-00223.1","15507424",NA,NA,"2-s2.0-84872971364","Scopus"
"305","10.1007/s13762-013-0240-1","17351472",NA,NA,"2-s2.0-84891640997","Scopus"
"306","10.1016/j.ecss.2016.06.018","02727714",NA,NA,"2-s2.0-84978518626","Scopus"
"307","10.1007/s11104-015-2780-2","0032079X",NA,NA,"2-s2.0-84954357649","Scopus"
"308","10.1016/j.agsy.2015.12.012","0308521X",NA,NA,"2-s2.0-84953432316","Scopus"
"309","10.1016/j.biombioe.2015.10.015","09619534",NA,NA,"2-s2.0-84945423816","Scopus"
"310","10.1016/j.agsy.2015.06.010","0308521X",NA,NA,"2-s2.0-84938888733","Scopus"
"311","10.1007/s12155-015-9593-2","19391234",NA,NA,"2-s2.0-84940963695","Scopus"
"312","10.1016/j.aquaeng.2015.07.003","01448609",NA,NA,"2-s2.0-84938936907","Scopus"
"313","10.1007/s12665-015-4242-9","18666280",NA,NA,"2-s2.0-84939942636","Scopus"
"314","10.1016/j.biombioe.2014.11.017","09619534",NA,NA,"2-s2.0-84918821833","Scopus"
"315","","00040843",NA,NA,"2-s2.0-84930941550","Scopus"
"316","10.3920/JIFF2014.0021","23524588",NA,NA,"2-s2.0-84989899942","Scopus"
"317","10.1016/j.landusepol.2014.07.022","02648377",NA,NA,"2-s2.0-84907326333","Scopus"
"318","10.1016/j.algal.2015.07.014","22119264",NA,NA,"2-s2.0-84943653112","Scopus"
"319","10.1016/j.tifs.2015.04.013","09242244",NA,NA,"2-s2.0-84941740125","Scopus"
"320","10.1017/S1742170512000440","17421705",NA,NA,"2-s2.0-84897863694","Scopus"
"321","10.1007/s11738-013-1426-3","01375881",NA,NA,"2-s2.0-84893985270","Scopus"
"322","10.1007/s12155-014-9418-8","19391234",NA,NA,"2-s2.0-84899928285","Scopus"
"323","10.1016/j.ocecoaman.2014.04.007","09645691",NA,NA,"2-s2.0-84899986245","Scopus"
"324","10.3969/j.issn.1002-6819.2014.14.026","10026819",NA,NA,"2-s2.0-84906772526","Scopus"
"325","10.1016/j.biombioe.2014.03.015","09619534",NA,NA,"2-s2.0-84899980200","Scopus"
"326","10.1016/j.compag.2014.02.006","01681699",NA,NA,"2-s2.0-84895744819","Scopus"
"327","10.1111/gcbb.12047","17571693",NA,NA,"2-s2.0-84889648635","Scopus"
"328","10.1016/j.ifset.2014.06.011","14668564",NA,NA,"2-s2.0-84916197231","Scopus"
"329","","1522936X",NA,NA,"2-s2.0-84896868847","Scopus"
"330","10.1016/j.biombioe.2013.03.030","09619534",NA,NA,"2-s2.0-84877024641","Scopus"
"331","10.1016/j.indcrop.2013.04.010","09266690",NA,NA,"2-s2.0-84878542196","Scopus"
"332","","1406894X",NA,NA,"2-s2.0-84879046106","Scopus"
"333","10.1016/j.ocecoaman.2013.03.013","09645691",NA,NA,"2-s2.0-84876479030","Scopus"
"334","10.1016/j.agsy.2013.01.004","0308521X",NA,NA,"2-s2.0-84873153840","Scopus"
"335","10.1016/j.biombioe.2012.12.018","09619534",NA,NA,"2-s2.0-84873022959","Scopus"
"336","10.1007/s00374-012-0732-z","01782762",NA,NA,"2-s2.0-84876933208","Scopus"
"337","10.1016/j.foreco.2016.09.018","03781127",NA,NA,"2-s2.0-85005893755","Scopus"
"338","10.1016/j.indcrop.2016.05.008","09266690",NA,NA,"2-s2.0-84969921779","Scopus"
"339","10.1016/j.ecolind.2015.08.004","1470160X",NA,NA,"2-s2.0-84939824907","Scopus"
"340","10.1016/j.biombioe.2016.01.020","09619534",NA,NA,"2-s2.0-84957863079","Scopus"
"341","10.1016/j.ecolind.2015.08.011","1470160X",NA,NA,"2-s2.0-84941088488","Scopus"
"342","10.1016/j.biombioe.2015.11.007","09619534",NA,NA,"2-s2.0-84947581078","Scopus"
"343","10.3390/w8060234","20734441",NA,NA,"2-s2.0-84973110422","Scopus"
"344","10.1139/cjfas-2015-0044","0706652X",NA,NA,"2-s2.0-84962069636","Scopus"
"345","10.1016/j.agrformet.2015.08.264","01681923",NA,NA,"2-s2.0-84940927620","Scopus"
"346","10.1016/j.landusepol.2015.07.024","02648377",NA,NA,"2-s2.0-84942025449","Scopus"
"347","10.1016/j.indcrop.2015.05.004","09266690",NA,NA,"2-s2.0-84944278599","Scopus"
"348","10.1016/j.biombioe.2015.05.018","09619534",NA,NA,"2-s2.0-84954196534","Scopus"
"349","10.1007/s12571-015-0492-3","18764517",NA,NA,"2-s2.0-84942988954","Scopus"
"350","10.1016/j.foodres.2015.07.028","09639969",NA,NA,"2-s2.0-84952980374","Scopus"
"351","10.1007/s12571-015-0476-3","18764517",NA,NA,"2-s2.0-84938414893","Scopus"
"352","10.1016/j.marpol.2015.03.009","0308597X",NA,NA,"2-s2.0-84928167539","Scopus"
"353","10.1016/j.agee.2015.02.006","01678809",NA,NA,"2-s2.0-84923922596","Scopus"
"354","10.1007/s10706-014-9786-z","09603182",NA,NA,"2-s2.0-84925839405","Scopus"
"355","10.1016/j.aquaculture.2014.12.042","00448486",NA,NA,"2-s2.0-84921515660","Scopus"
"356","10.1111/1462-2920.12537","14622912",NA,"24934825","2-s2.0-84921862743","Scopus"
"357","10.1111/ajgw.12148","13227130",NA,NA,"2-s2.0-84942192262","Scopus"
"358","10.1007/s12155-014-9519-4","19391234",NA,NA,"2-s2.0-85028160002","Scopus"
"359","10.2134/agronj14.0292","00021962",NA,NA,"2-s2.0-84923620257","Scopus"
"360","10.1016/j.marpol.2014.07.026","0308597X",NA,NA,"2-s2.0-84906508323","Scopus"
"361","10.1016/j.ecolind.2014.11.006","1470160X",NA,NA,"2-s2.0-84910616578","Scopus"
"362","10.1016/j.ecolind.2014.09.006","1470160X",NA,NA,"2-s2.0-84902541401","Scopus"
"363","10.1016/j.agwat.2013.09.021","03783774",NA,NA,"2-s2.0-84908289696","Scopus"
"364","10.1016/j.biombioe.2014.08.002","09619534",NA,NA,"2-s2.0-84910022237","Scopus"
"365","10.1007/s10499-013-9666-1","09676120",NA,NA,"2-s2.0-84894523475","Scopus"
"366","10.1016/j.ocecoaman.2014.02.010","09645691",NA,NA,"2-s2.0-84939414689","Scopus"
"367","10.1016/j.gecco.2014.08.006","23519894",NA,NA,"2-s2.0-84915822728","Scopus"
"368","10.1016/j.ecolind.2014.02.026","1470160X",NA,NA,"2-s2.0-84897078625","Scopus"
"369","10.1007/s10457-014-9693-6","01674366",NA,NA,"2-s2.0-84905586160","Scopus"
"370","10.1016/j.ecolind.2013.08.019","1470160X",NA,NA,"2-s2.0-84884666255","Scopus"
"371","10.1016/j.ecolind.2014.07.018","1470160X",NA,NA,"2-s2.0-84905493837","Scopus"
"372","10.1097/SS.0000000000000069","0038075X",NA,NA,"2-s2.0-84930181301","Scopus"
"373","10.1016/j.biombioe.2014.03.033","09619534",NA,NA,"2-s2.0-84899895101","Scopus"
"374","10.1007/s11099-014-0036-7","03003604",NA,NA,"2-s2.0-84907597243","Scopus"
"375","","13100351",NA,NA,"2-s2.0-84893752664","Scopus"
"376","10.3969/j.issn.1002-6819.2013.21.020","10026819",NA,NA,"2-s2.0-84889237967","Scopus"
"377","10.5846/stxb201305121021","10000933",NA,NA,"2-s2.0-84885444696","Scopus"
"378","10.1111/gcbb.12000","17571693",NA,NA,"2-s2.0-84878679432","Scopus"
"379","10.1016/S2305-0500(13)60131-1","23050500",NA,NA,"2-s2.0-84929142357","Scopus"
"380","10.1016/j.biombioe.2013.02.022","09619534",NA,NA,"2-s2.0-84878235293","Scopus"
"381","10.1111/j.1757-1707.2012.01183.x","17571693",NA,NA,"2-s2.0-84876175413","Scopus"
"382","10.1016/j.biosystemseng.2012.11.005","15375110",NA,NA,"2-s2.0-84871600532","Scopus"
"383","10.5849/jof.11-092","00221201",NA,NA,"2-s2.0-84872802496","Scopus"
"384","","23078553",NA,NA,"2-s2.0-84999740200","Scopus"
"385","10.1111/gcbb.12002","17571693",NA,NA,"2-s2.0-84870680627","Scopus"
"386","10.1016/j.agee.2016.09.038","01678809",NA,NA,"2-s2.0-85007503293","Scopus"
"387","10.1007/s12155-015-9710-2","19391234",NA,NA,"2-s2.0-84953438718","Scopus"
"388","10.1097/SS.0000000000000156","0038075X",NA,NA,"2-s2.0-84966710979","Scopus"
"389","10.1016/j.ecolind.2016.01.016","1470160X",NA,NA,"2-s2.0-84955603644","Scopus"
"390","10.1016/j.ecoser.2016.01.004","22120416",NA,NA,"2-s2.0-84956649673","Scopus"
"391","10.1016/j.biombioe.2016.02.010","09619534",NA,NA,"2-s2.0-84959302864","Scopus"
"392","10.1016/j.aquaculture.2015.11.010","00448486",NA,NA,"2-s2.0-84946781642","Scopus"
"393","10.1016/j.biombioe.2015.11.024","09619534",NA,NA,"2-s2.0-84949883077","Scopus"
"394","10.1016/j.aquaculture.2015.09.015","00448486",NA,NA,"2-s2.0-84942279454","Scopus"
"395","10.1016/j.ecolind.2016.04.050","1470160X",NA,NA,"2-s2.0-84979729397","Scopus"
"396","10.4081/ija.2015.664","11254718",NA,NA,"2-s2.0-84949761652","Scopus"
"397","10.1007/s12155-015-9692-0","19391234",NA,NA,"2-s2.0-84947044458","Scopus"
"398","10.1016/j.indcrop.2015.02.042","09266690",NA,NA,"2-s2.0-84944168208","Scopus"
"399","10.1016/j.algal.2015.10.008","22119264",NA,NA,"2-s2.0-84947927390","Scopus"
"400","10.1016/j.agsy.2015.08.008","0308521X",NA,NA,"2-s2.0-84940905418","Scopus"
"401","10.1016/j.ocecoaman.2015.11.001","09645691",NA,NA,"2-s2.0-84949465039","Scopus"
"402","10.1016/j.biombioe.2015.06.022","09619534",NA,NA,"2-s2.0-84936759093","Scopus"
"403","10.1016/j.agwat.2015.06.020","03783774",NA,NA,"2-s2.0-84936990391","Scopus"
"404","10.1016/j.inpa.2015.10.001","22143173",NA,NA,"2-s2.0-85016995208","Scopus"
"405","10.1016/j.eja.2015.07.008","11610301",NA,NA,"2-s2.0-84939798561","Scopus"
"406","10.1016/j.biombioe.2015.04.038","09619534",NA,NA,"2-s2.0-84929397208","Scopus"
"407","10.1016/j.agsy.2014.11.004","0308521X",NA,NA,"2-s2.0-84930181574","Scopus"
"408","10.1016/j.ecolind.2015.06.010","1470160X",NA,NA,"2-s2.0-84933501857","Scopus"
"409","10.3389/fpls.2015.00330","1664462X",NA,NA,"2-s2.0-84934873703","Scopus"
"410","10.1016/j.biombioe.2015.01.023","09619534",NA,NA,"2-s2.0-84923620593","Scopus"
"411","10.1111/gcbb.12124","17571693",NA,NA,"2-s2.0-84919845807","Scopus"
"412","10.1016/j.aquaculture.2014.09.019","00448486",NA,NA,"2-s2.0-84908251287","Scopus"
"413","10.1080/00380768.2015.1045403","00380768",NA,NA,"2-s2.0-84941734992","Scopus"
"414","10.1007/s12665-014-3602-1","18666280",NA,NA,"2-s2.0-84923659023","Scopus"
"415","10.1111/gcbb.12120","17571693",NA,NA,"2-s2.0-84923096744","Scopus"
"416","10.4136/ambi-agua.1492","1980993X",NA,NA,"2-s2.0-84918538421","Scopus"
"417","10.1080/0035919X.2014.989933","0035919X",NA,NA,"2-s2.0-84938413752","Scopus"
"418","10.1016/j.jfoodeng.2014.07.016","02608774",NA,NA,"2-s2.0-84908582755","Scopus"
"419","10.1673/031.014.14","15362442",NA,NA,"2-s2.0-84908610519","Scopus"
"420","10.1016/j.biombioe.2014.08.016","09619534",NA,NA,"2-s2.0-84909641857","Scopus"
"421","10.3844/ojbssp.2014.209.217","16084217",NA,NA,"2-s2.0-84925591922","Scopus"
"422","10.4081/ijas.2014.2999","15944077",NA,NA,"2-s2.0-84894076599","Scopus"
"423","10.1371/journal.pone.0086746","19326203",NA,"24497975","2-s2.0-84900393754","Scopus"
"424","10.1017/S1742170513000082","17421705",NA,NA,"2-s2.0-84905641328","Scopus"
"425","10.1111/gcbb.12078","17571693",NA,NA,"2-s2.0-84898548700","Scopus"
"426","10.7717/peerj.636","21678359",NA,NA,"2-s2.0-84910034782","Scopus"
"427","10.5846/stxb201308092052","10000933",NA,NA,"2-s2.0-84902439047","Scopus"
"428","10.3832/ifor1168-007","19717458",NA,NA,"2-s2.0-84910041442","Scopus"
"429","10.3390/w6040929","20734441",NA,NA,"2-s2.0-84899810211","Scopus"
"430","10.1016/j.biombioe.2014.03.044","09619534",NA,NA,"2-s2.0-84901278012","Scopus"
"431","10.4081/ijas.2013.e96","15944077",NA,NA,"2-s2.0-84890374626","Scopus"
"432","10.5424/fs/2013223-04135","21715068",NA,NA,"2-s2.0-84889686200","Scopus"
"433","10.5194/bg-10-7133-2013","17264170",NA,NA,"2-s2.0-84887811807","Scopus"
"434","10.1016/j.landusepol.2013.04.008","02648377",NA,NA,"2-s2.0-84878382542","Scopus"
"435","10.1590/S0103-90162013000500003","01039016",NA,NA,"2-s2.0-84884255060","Scopus"
"436","10.1016/S2095-3119(13)60542-0","20953119",NA,NA,"2-s2.0-84881520055","Scopus"
"437","10.1111/anu.12008","13535773",NA,NA,"2-s2.0-84880133446","Scopus"
"438","10.1007/s13593-012-0126-5","17740746",NA,NA,"2-s2.0-84878826646","Scopus"
"439","10.1016/j.biombioe.2013.03.023","09619534",NA,NA,"2-s2.0-84876503766","Scopus"
"440","10.1111/j.1757-1707.2012.01202.x","17571693",NA,NA,"2-s2.0-84875412215","Scopus"
"441","10.1017/S0014479712001330","00144797",NA,NA,"2-s2.0-84874389519","Scopus"
"442","","13921355",NA,NA,"2-s2.0-84898441411","Scopus"
"443","10.1080/10549811.2011.652044","10549811",NA,NA,"2-s2.0-84871918168","Scopus"
"444","10.1080/10549811.2011.651785","10549811",NA,NA,"2-s2.0-84871880428","Scopus"
"445","10.1111/gcbb.12372","17571693",NA,NA,"2-s2.0-84977507773","Scopus"
"446","10.1007/s13593-016-0392-8","17740746",NA,NA,"2-s2.0-84989888454","Scopus"
"447","10.1016/j.algal.2016.09.005","22119264",NA,NA,"2-s2.0-84988014447","Scopus"
"448","10.1016/j.algal.2015.08.014","22119264",NA,NA,"2-s2.0-84940851598","Scopus"
"449","10.1016/j.forpol.2016.05.014","13899341",NA,NA,"2-s2.0-84969799570","Scopus"
"450","10.1016/j.ecolind.2016.03.015","1470160X",NA,NA,"2-s2.0-84962004044","Scopus"
"451","10.1093/icesjms/fsv225","10543139",NA,NA,"2-s2.0-84979037355","Scopus"
"452","10.1007/s13762-016-0982-7","17351472",NA,NA,"2-s2.0-84971569701","Scopus"
"453","10.1007/s12155-015-9706-y","19391234",NA,NA,"2-s2.0-84951942032","Scopus"
"454","10.1016/j.compag.2016.04.008","01681699",NA,NA,"2-s2.0-84963830865","Scopus"
"455","10.1016/j.inpa.2016.03.001","22143173",NA,NA,"2-s2.0-85016934315","Scopus"
"456","10.1016/j.biombioe.2016.02.025","09619534",NA,NA,"2-s2.0-84960366186","Scopus"
"457","10.1016/j.ecolind.2015.10.026","1470160X",NA,NA,"2-s2.0-84949729221","Scopus"
"458","10.1002/2016JD024871","01480227",NA,NA,"2-s2.0-84969942251","Scopus"
"459","10.1016/j.ecolind.2015.07.006","1470160X",NA,NA,"2-s2.0-84942475461","Scopus"
"460","10.1007/s12155-015-9691-1","19391234",NA,NA,"2-s2.0-84947019629","Scopus"
"461","10.1016/j.landusepol.2015.07.019","02648377",NA,NA,"2-s2.0-84938378502","Scopus"
"462","10.1016/j.indcrop.2015.05.035","09266690",NA,NA,"2-s2.0-84944275921","Scopus"
"463","10.1016/j.indcrop.2015.05.012","09266690",NA,NA,"2-s2.0-84944163641","Scopus"
"464","10.1016/j.foodres.2015.06.015","09639969",NA,NA,"2-s2.0-84941804024","Scopus"
"465","10.1016/j.biombioe.2015.08.010","09619534",NA,NA,"2-s2.0-84939517836","Scopus"
"466","10.1016/j.agsy.2015.07.006","0308521X",NA,NA,"2-s2.0-84938898102","Scopus"
"467","10.1016/j.ecolind.2015.03.011","1470160X",NA,NA,"2-s2.0-84927126875","Scopus"
"468","10.1016/j.marpol.2015.03.004","0308597X",NA,NA,"2-s2.0-84925938522","Scopus"
"469","10.1016/j.compag.2015.04.003","01681699",NA,NA,"2-s2.0-84927645294","Scopus"
"470","10.3832/ifor1457-008","19717458",NA,NA,"2-s2.0-84943224318","Scopus"
"471","10.3402/fnr.v59.25622","16546628",NA,NA,"2-s2.0-84928152108","Scopus"
"472","10.1016/j.ecoinf.2014.05.014","15749541",NA,NA,"2-s2.0-84939569089","Scopus"
"473","10.1016/j.agrformet.2014.09.008","01681923",NA,NA,"2-s2.0-84907996865","Scopus"
"474","10.1007/s11947-015-1510-3","19355130",NA,NA,"2-s2.0-84939260095","Scopus"
"475","10.1111/gcbb.12127","17571693",NA,NA,"2-s2.0-84923113939","Scopus"
"476","10.1016/j.smallrumres.2015.08.020","09214488",NA,NA,"2-s2.0-84958678763","Scopus"
"477","10.1016/j.algal.2015.05.021","22119264",NA,NA,"2-s2.0-84943649243","Scopus"
"478","10.1016/j.ecoinf.2015.04.001.","15749541",NA,NA,"2-s2.0-84928316833","Scopus"
"479","10.3390/w7105416","20734441",NA,NA,"2-s2.0-84949206501","Scopus"
"480","","10019332",NA,NA,"2-s2.0-84921982984","Scopus"
"481","10.1111/gcbb.12209","17571693",NA,NA,"2-s2.0-84938954979","Scopus"
"482","10.1080/14735903.2014.986321","14735903",NA,NA,"2-s2.0-84922465118","Scopus"
"483","10.1016/j.csr.2014.08.003","02784343",NA,NA,"2-s2.0-84907802937","Scopus"
"484","10.1016/j.indcrop.2014.03.001","09266690",NA,NA,"2-s2.0-84897910588","Scopus"
"485","10.1016/j.ecss.2014.04.013","02727714",NA,NA,"2-s2.0-84900799061","Scopus"
"486","10.1016/j.ecolind.2014.03.002","1470160X",NA,NA,"2-s2.0-84898646277","Scopus"
"487","10.1007/s13595-014-0384-2","12864560",NA,NA,"2-s2.0-84919916494","Scopus"
"488","10.3354/meps10979","01718630",NA,NA,"2-s2.0-84911484313","Scopus"
"489","10.1016/j.biombioe.2014.03.029","09619534",NA,NA,"2-s2.0-84899919080","Scopus"
"490","10.1007/s40093-014-0049-z","21953228",NA,NA,"2-s2.0-84929472330","Scopus"
"491","10.1007/s12665-014-3256-z","18666280",NA,NA,"2-s2.0-84912144419","Scopus"
"492","10.4067/S0718-221X2014005000025","07173644",NA,NA,"2-s2.0-84907439924","Scopus"
"493","10.1016/j.livsci.2014.03.026","18711413",NA,NA,"2-s2.0-84901985959","Scopus"
"494","10.1016/j.apsoil.2014.08.003","09291393",NA,NA,"2-s2.0-84907321525","Scopus"
"495","10.1016/j.biombioe.2014.03.036","09619534",NA,NA,"2-s2.0-84901617981","Scopus"
"496","10.1007/s12155-014-9439-3","19391234",NA,NA,"2-s2.0-84906784005","Scopus"
"497","10.3390/w6061546","20734441",NA,NA,"2-s2.0-84901989598","Scopus"
"498","10.1016/j.fcr.2014.07.005","03784290",NA,NA,"2-s2.0-84905286537","Scopus"
"499","10.5073/JABFQ.2014.087.030","16139216",NA,NA,"2-s2.0-84928344396","Scopus"
"500","10.1016/j.agsy.2014.08.004","0308521X",NA,NA,"2-s2.0-84906771357","Scopus"
"501","10.1007/s12665-013-2416-x","18666280",NA,NA,"2-s2.0-84892394779","Scopus"
"502","","00185345",NA,NA,"2-s2.0-84892149739","Scopus"
"503","10.1684/agr.2014.0691","11667699",NA,NA,"2-s2.0-84901802144","Scopus"
"504","10.5424/fs/2013223-03677","21715068",NA,NA,"2-s2.0-84889689644","Scopus"
"505","10.1016/j.biombioe.2012.03.023","09619534",NA,NA,"2-s2.0-84889563568","Scopus"
"506","10.1016/j.biombioe.2013.04.014","09619534",NA,NA,"2-s2.0-84889561501","Scopus"
"507","10.1111/j.1757-1707.2012.01207.x","17571693",NA,NA,"2-s2.0-84885707109","Scopus"
"508","10.1016/j.biombioe.2013.03.033","09619534",NA,NA,"2-s2.0-84877334918","Scopus"
"509","10.1016/j.biombioe.2013.03.034","09619534",NA,NA,"2-s2.0-84877909815","Scopus"
"510","10.1016/j.foreco.2012.12.046","03781127",NA,NA,"2-s2.0-84873107561","Scopus"
"511","10.1007/s10342-016-1004-5","16124669",NA,NA,"2-s2.0-84994772103","Scopus"
"512","10.1016/j.foreco.2016.07.015","03781127",NA,NA,"2-s2.0-84995923641","Scopus"
"513","10.1016/j.biombioe.2016.05.021","09619534",NA,NA,"2-s2.0-84969962244","Scopus"
"514","10.1016/j.algal.2016.09.018","22119264",NA,NA,"2-s2.0-84988579111","Scopus"
"515","10.1016/j.indcrop.2016.07.019","09266690",NA,NA,"2-s2.0-84979911713","Scopus"
"516","10.1016/j.algal.2016.07.016","22119264",NA,NA,"2-s2.0-84982786859","Scopus"
"517","10.5194/bg-13-5947-2016","17264170",NA,NA,"2-s2.0-84990846543","Scopus"
"518","10.1016/j.landusepol.2016.04.024","02648377",NA,NA,"2-s2.0-84964978309","Scopus"
"519","10.1111/gcbb.12292","17571693",NA,NA,"2-s2.0-84949255533","Scopus"
"520","10.1016/j.biombioe.2016.04.004","09619534",NA,NA,"2-s2.0-84964411129","Scopus"
"521","10.1016/j.indcrop.2016.01.036","09266690",NA,NA,"2-s2.0-84957824442","Scopus"
"522","10.1016/j.agsy.2016.03.009","0308521X",NA,NA,"2-s2.0-84961602289","Scopus"
"523","10.1093/ajae/aav095","00029092",NA,NA,"2-s2.0-84966565045","Scopus"
"524","10.1016/j.geoderma.2015.11.023","00167061",NA,NA,"2-s2.0-84947968735","Scopus"
"525","10.12911/22998993/61189","2081139X",NA,NA,"2-s2.0-84953455601","Scopus"
"526","10.13031/trans.58.11159","21510032",NA,NA,"2-s2.0-84960929700","Scopus"
"527","10.1071/FP16150","14454408",NA,NA,"2-s2.0-84995495136","Scopus"
"528","10.1007/s12155-015-9618-x","19391234",NA,NA,"2-s2.0-84947034034","Scopus"
"529","10.1016/j.csr.2015.08.013","02784343",NA,NA,"2-s2.0-84951733356","Scopus"
"530","10.1016/j.biombioe.2015.08.020","09619534",NA,NA,"2-s2.0-84941266441","Scopus"
"531","10.1016/j.biombioe.2015.06.026","09619534",NA,NA,"2-s2.0-84936756714","Scopus"
"532","10.1016/j.biombioe.2015.07.014","09619534",NA,NA,"2-s2.0-84937822156","Scopus"
"533","10.1007/s12155-015-9582-5","19391234",NA,NA,"2-s2.0-84940960225","Scopus"
"534","10.1016/j.agee.2015.04.003","01678809",NA,NA,"2-s2.0-84926500163","Scopus"
"535","10.1016/j.foodres.2014.12.044","09639969",NA,NA,"2-s2.0-84930177278","Scopus"
"536","10.1016/j.indcrop.2015.02.006","09266690",NA,NA,"2-s2.0-84923108076","Scopus"
"537","10.1007/s10750-015-2205-5","00188158",NA,NA,"2-s2.0-84939997611","Scopus"
"538","10.1007/s12665-014-4011-1","18666280",NA,NA,"2-s2.0-84929397168","Scopus"
"539","10.1016/j.biombioe.2015.03.008","09619534",NA,NA,"2-s2.0-84925966157","Scopus"
"540","10.1007/s11947-015-1471-6","19355130",NA,NA,"2-s2.0-84939946784","Scopus"
"541","10.1016/j.foreco.2014.12.017","03781127",NA,NA,"2-s2.0-84920911151","Scopus"
"542","10.1016/j.agwat.2014.11.005","03783774",NA,NA,"2-s2.0-84923059358","Scopus"
"543","10.1016/j.foodpol.2014.12.001","03069192",NA,NA,"2-s2.0-84920269368","Scopus"
"544","10.1016/j.jand.2014.05.017","22122672",NA,"25088520","2-s2.0-84919444197","Scopus"
"545","10.1016/j.biombioe.2014.11.009","09619534",NA,NA,"2-s2.0-84921498999","Scopus"
"546","10.1016/j.flora.2015.02.006","03672530",NA,NA,"2-s2.0-84926301820","Scopus"
"547","10.1016/S2095-3119(15)61131-5","20953119",NA,NA,"2-s2.0-84939450917","Scopus"
"548","10.1111/gcbb.12170","17571693",NA,NA,"2-s2.0-84931576594","Scopus"
